x,y,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On
-87.640994587,41.742093413,11287536,JB226943,04/12/2018 09:00:00 PM,083XX S KERFOOT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0622,006,21,71,05,1173195,1849370,2018,05/04/2018 03:51:04 PM
-87.627873841,41.883426075,7798137,HS607761,11/09/2010 09:20:00 PM,001XX N STATE ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,SIDEWALK,true,false,0122,001,42,32,11,1176353,1900900,2010,02/04/2016 06:33:39 AM
-87.706867809,41.865802306,10639438,HZ391244,08/14/2016 03:00:00 AM,012XX S SAWYER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,1022,010,24,29,14,1154889,1894311,2016,02/10/2018 03:50:01 PM
-87.716250892,41.936835569,1665790,G454778,08/02/2001 03:08:00 AM,030XX N DRAKE AV,0560,ASSAULT,SIMPLE,STREET,false,false,1412,014,,,08A,1152147,1920177,2001,08/17/2015 03:03:40 PM
-87.703135958,41.784054677,1676186,G464825,08/04/2001 04:00:00 PM,060XX S KEDZIE AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0823,008,,,07,1156124,1864530,2001,08/17/2015 03:03:40 PM
-87.622513271,41.673185855,9452803,HX106025,01/03/2014 11:00:00 AM,121XX S STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0523,005,9,53,06,1178446,1824302,2014,02/04/2016 06:33:39 AM
-87.648929478,41.896613326,9309902,HW454869,09/16/2013 05:30:00 PM,008XX N GREEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1213,012,27,24,07,1170581,1905659,2013,02/10/2018 03:50:01 PM
-87.702825272,41.764864844,10052746,HY241644,04/30/2015 12:30:00 PM,070XX S KEDZIE AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,true,false,0831,008,18,66,08A,1156260,1857538,2015,02/10/2018 03:50:01 PM
-87.675061685,42.019286795,1661444,G450213,07/31/2001 12:30:00 AM,017XX W HOWARD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2422,024,,,14,1163123,1950306,2001,08/17/2015 03:03:40 PM
-87.56473231,41.713432743,1372925,G080784,02/08/2001 05:45:00 PM,100XX S YATES AV,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0431,004,,,08B,1194101,1839103,2001,08/17/2015 03:03:40 PM
-87.687414108,41.762806083,8093902,HT327883,06/03/2011 01:00:00 AM,025XX W 72ND ST,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,STREET,true,false,0832,008,18,66,22,1160470,1856819,2011,02/10/2018 03:50:01 PM
-87.754672619,41.96085819,4308295,HL616449,09/10/2005 01:45:00 PM,044XX N MILWAUKEE AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,false,false,1623,016,45,15,11,1141634,1928858,2005,02/28/2018 03:56:25 PM
-87.636218277,41.903935319,1718169,G516314,08/29/2001 11:15:00 AM,002XX W DIVISION ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,1821,018,,,08B,1174020,1908355,2001,08/17/2015 03:03:40 PM
-87.629980412,41.883211225,8734863,HV410436,08/01/2012 12:15:00 PM,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,OTHER,false,false,0112,001,42,32,08A,1175780,1900817,2012,02/10/2018 03:50:01 PM
-87.569572928,41.773526837,6551152,HP619441,10/08/2008 11:30:00 PM,023XX E 67TH ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,false,false,0331,003,5,42,03,1192585,1860989,2008,02/28/2018 03:56:25 PM
-87.688708871,41.962274034,1935782,HH119692,01/11/2002 11:15:00 AM,044XX N WESTERN AV,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,1911,019,,,26,1159571,1929502,2002,02/28/2018 03:56:25 PM
-87.676361925,41.903206037,7163774,HR569561,10/03/2009 05:24:00 PM,019XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1424,014,1,24,18,1163094,1908003,2009,02/28/2018 03:56:25 PM
-87.634493883,41.671791105,7007495,HR415048,07/06/2009 08:20:00 PM,122XX S NORMAL AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0523,005,34,53,08A,1175177,1823767,2009,02/28/2018 03:56:25 PM
-87.61179431,41.772210823,9723942,HX374105,08/04/2014 05:30:00 PM,067XX S RHODES AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,0321,003,20,42,04A,1181072,1860410,2014,02/10/2018 03:50:01 PM
-87.641118947,41.868188298,4730993,HM339645,05/08/2006 01:00:00 PM,005XX W GRENSHAW ST,0810,THEFT,OVER $500,STREET,false,false,0131,001,2,28,06,1172791,1895318,2006,02/10/2018 03:50:01 PM
-87.657534419,41.932578006,6098683,HP195024,02/25/2008 11:00:00 PM,011XX W DIVERSEY PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1932,019,44,6,14,1168135,1918746,2008,02/28/2018 03:56:25 PM
-87.761754112,41.886327445,8790614,HV464551,09/05/2012 09:20:00 PM,003XX N LOTUS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,1523,015,28,25,26,1139889,1901686,2012,02/10/2018 03:50:01 PM
-87.807309239,41.937991372,10871954,JA179667,03/04/2017 05:30:00 PM,072XX W BELMONT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,false,false,1631,016,36,17,03,1127369,1920433,2017,02/10/2018 03:50:01 PM
-87.697327516,41.921938196,4347301,HL646089,10/01/2005 01:15:00 AM,022XX N CALIFORNIA AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,true,false,1414,014,35,22,24,1157336,1914786,2005,02/10/2018 03:50:01 PM
-87.691807185,41.851951229,10497151,HZ238475,04/24/2016 02:45:00 PM,026XX W CERMAK RD,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,RESIDENCE PORCH/HALLWAY,true,false,1034,010,28,30,08A,1159029,1889294,2016,02/10/2018 03:50:01 PM
-87.697156121,41.867771435,10487519,HZ227361,04/15/2016 05:10:00 PM,011XX S MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1135,011,28,29,14,1157529,1895048,2016,02/10/2018 03:50:01 PM
-87.711660395,41.864124166,8049891,HT280816,05/02/2011 08:00:00 AM,034XX W 13TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1021,010,24,29,11,1153588,1893690,2011,02/10/2018 03:50:01 PM
-87.624243916,41.894539838,11470648,JB467676,10/08/2018 06:30:00 PM,006XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1834,018,42,8,06,1177308,1904958,2018,10/15/2018 04:40:30 PM
-87.668027811,41.998217555,1413392,G132718,03/07/2001 08:45:00 PM,015XX W DEVON AV,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,2432,024,,,06,1165094,1942643,2001,08/17/2015 03:03:40 PM
-87.657748827,41.973885119,2571077,HJ158884,02/01/2003 08:45:00 AM,050XX N WINTHROP AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2033,020,48,3,08B,1167958,1933798,2003,02/10/2018 03:50:01 PM
-87.617277592,41.721840482,11025339,JA356231,07/16/2017 05:00:00 PM,002XX E 95TH ST,0915,MOTOR VEHICLE THEFT,TRUCK, BUS, MOTOR HOME,OTHER,false,false,0511,005,6,49,07,1179729,1842043,2017,02/10/2018 03:50:01 PM
-87.562383705,41.73832712,4805309,HM418144,06/16/2006 03:45:00 PM,086XX S KINGSTON AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0423,004,7,46,06,1194661,1848180,2006,02/28/2018 03:56:25 PM
-87.665110224,41.767747246,8893895,HV568098,11/16/2012 03:30:00 PM,069XX S MARSHFIELD AVE,0810,THEFT,OVER $500,STREET,false,false,0735,007,17,67,06,1166541,1858666,2012,02/10/2018 03:50:01 PM
-87.686574924,41.925678886,7509268,HS312958,05/17/2010 10:45:00 PM,023XX W MONTANA ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,VEHICLE-COMMERCIAL,false,true,1432,014,1,22,04A,1160252,1916171,2010,02/10/2018 03:50:01 PM
-87.738505503,41.774377506,6994915,HR400895,06/28/2009 11:10:00 PM,065XX S KNOX AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,0833,008,13,64,03,1146502,1860935,2009,02/28/2018 03:56:25 PM
-87.607542104,41.794945155,1788542,G611420,10/11/2001 07:00:00 AM,055XX S PAYNE DR,0810,THEFT,OVER $500,PARK PROPERTY,false,false,0234,002,,,06,1182162,1868704,2001,08/17/2015 03:03:40 PM
-87.66903552,41.812205522,4843915,HM291494,04/14/2006 10:09:12 PM,017XX W 45TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0914,009,12,61,18,1165345,1874858,2006,02/28/2018 03:56:25 PM
-87.659980276,41.985478743,1856158,G690941,11/16/2001 10:09:33 PM,057XX N BROADWAY,2111,NARCOTICS,SALE/DEL HYPODERMIC NEEDLE,SIDEWALK,true,false,2022,020,,,26,1167318,1938018,2001,08/17/2015 03:03:40 PM
-87.65366146,41.747682356,2199016,HH459982,06/22/2002 06:04:24 PM,080XX S RACINE AVE,0460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,true,false,0612,006,21,71,08B,1169722,1851379,2002,02/10/2018 03:50:01 PM
-87.618139392,41.688046745,10687030,HZ440975,09/19/2016 04:00:00 PM,113XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0531,005,9,49,08B,1179596,1829727,2016,02/10/2018 03:50:01 PM
-87.698749131,41.796110892,5115322,HM717364,11/12/2006 09:00:00 AM,053XX S SACRAMENTO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0911,009,14,63,07,1157288,1868932,2006,02/28/2018 03:56:25 PM
-87.616847834,41.764794435,2830487,HJ492232,07/13/2003 10:58:00 PM,071XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0323,003,6,69,08B,1179716,1857696,2003,02/28/2018 03:56:25 PM
-87.639680572,41.907153315,10111999,HY301233,06/14/2015 08:05:00 PM,013XX N HUDSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,1821,018,27,8,08B,1173068,1909520,2015,02/10/2018 03:50:01 PM
-87.596117126,41.727198044,3264114,HK285668,02/02/2004 06:00:00 PM,092XX S UNIVERSITY AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0413,004,8,47,11,1185489,1844044,2004,02/28/2018 03:56:25 PM
-87.67048523,41.685668387,2630884,HJ237021,03/14/2003 10:58:16 AM,114XX S HOMEWOOD AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,RESIDENCE,false,false,2212,022,19,75,26,1165305,1828746,2003,02/10/2018 03:50:01 PM
-87.674556962,41.712868912,11464285,JB459129,10/01/2018 10:30:00 PM,099XX S HOYNE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2213,022,19,72,06,1164117,1838649,2018,10/08/2018 04:15:13 PM
-87.716559416,41.863568798,10916656,JA230207,04/18/2017 07:33:00 PM,013XX S MILLARD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1011,010,24,29,15,1152255,1893478,2017,02/10/2018 03:50:01 PM
-87.626192049,41.867427761,10772109,HZ537732,12/02/2016 07:30:00 PM,0000X E ROOSEVELT RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CTA STATION,false,false,0123,001,2,32,11,1176859,1895074,2016,02/10/2018 03:50:01 PM
-87.670845298,41.800681763,2293928,HH562696,08/06/2002 07:20:18 PM,051XX S HONORE ST,0460,BATTERY,SIMPLE,ALLEY,false,false,0932,009,16,61,08B,1164884,1870655,2002,02/28/2018 03:56:25 PM
-87.603034703,41.727096769,4178638,HL429782,06/18/2005 10:24:00 PM,092XX S DAUPHIN AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,0633,006,8,44,26,1183601,1843991,2005,02/10/2018 03:50:01 PM
-87.736272403,41.79972045,2928655,HJ601433,09/01/2003 05:00:00 PM,052XX S ARCHER AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,APARTMENT,false,true,0815,008,23,57,26,1147047,1870174,2003,02/28/2018 03:56:25 PM
-87.549851998,41.729353544,7886543,HT116333,01/12/2011 01:02:00 PM,091XX S HOUSTON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0424,004,10,46,03,1198111,1844941,2011,02/04/2016 06:33:39 AM
-87.597372894,41.745878369,1935800,HH121421,01/12/2002 02:00:00 AM,011XX E 82 ST,0460,BATTERY,SIMPLE,APARTMENT,true,true,0411,004,,,08B,1185088,1850848,2002,02/28/2018 03:56:25 PM
-87.750961509,41.917777093,5138729,HM734235,11/22/2006 05:30:00 AM,020XX N LAVERGNE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2522,025,31,19,07,1142750,1913166,2006,02/28/2018 03:56:25 PM
-87.750349453,41.87762573,2101195,HH332418,04/26/2002 08:25:00 AM,050XX W QUINCY ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1533,015,28,25,05,1143016,1898536,2002,02/28/2018 03:56:25 PM
-87.640023702,41.899885916,6779044,HR194495,03/01/2009 09:15:00 PM,009XX N HUDSON AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,1823,018,27,8,26,1172996,1906871,2009,02/28/2018 03:56:25 PM
-87.567012187,41.729008227,11222679,JB140747,01/17/2018 07:30:00 AM,091XX S OGLESBY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,false,true,0413,004,7,48,26,1193428,1844773,2018,05/04/2018 03:51:04 PM
-87.685996164,41.913499486,2944490,HJ632755,09/15/2003 08:00:00 PM,023XX W ST PAUL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1434,014,1,24,07,1160443,1911734,2003,02/10/2018 03:50:01 PM
-87.633369949,41.823621211,7874283,HT104951,01/01/2011 09:30:00 PM,003XX W PERSHING RD,0820,THEFT,$500 AND UNDER,STREET,false,false,0925,009,3,37,06,1175034,1879095,2011,02/04/2016 06:33:39 AM
-87.634320718,41.87683815,11802176,JC401628,08/20/2019 06:00:00 PM,002XX W VAN BUREN ST,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,0122,001,25,32,06,1174617,1898485,2019,08/27/2019 04:12:31 PM
-87.813281955,41.937971928,3192868,HK201984,02/15/2004 12:00:00 PM,074XX W BELMONT AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,1631,016,36,17,14,1125744,1920416,2004,02/10/2018 03:50:01 PM
-87.643980144,41.7952382,2377149,HH676929,09/27/2002 09:10:00 PM,007XX W 54TH PL,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,0934,009,3,61,18,1172225,1868729,2002,02/28/2018 03:56:25 PM
-87.548572719,41.733024931,8340640,HT574188,11/04/2011 02:00:00 AM,089XX S BALTIMORE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0424,004,10,46,07,1198448,1846282,2011,02/04/2016 06:33:39 AM
-87.687480107,41.785825614,4357484,HL651196,10/03/2005 05:55:00 PM,059XX S MAPLEWOOD AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,0824,008,16,66,04B,1160389,1865207,2005,02/28/2018 03:56:25 PM
-87.55340932,41.75296503,3472014,HK544015,08/08/2004 02:35:00 AM,078XX S EXCHANGE AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,true,false,0421,004,7,43,26,1197062,1853536,2004,02/10/2018 03:50:01 PM
-87.627876698,41.883500187,9727182,HX376743,08/06/2014 04:55:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0111,001,42,32,06,1176352,1900927,2014,02/10/2018 03:50:01 PM
-87.758719323,41.945867655,1739695,G534692,09/06/2001 04:55:00 PM,052XX W ADDISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1634,016,,,18,1140570,1923388,2001,08/17/2015 03:03:40 PM
-87.660879967,41.791617118,8238169,HT472441,08/30/2011 02:30:00 AM,056XX S BISHOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0713,007,16,67,08B,1167627,1867373,2011,02/10/2018 03:50:01 PM
-87.651714175,41.760286385,1495946,G233100,04/23/2001 11:30:00 AM,073XX S ABERDEEN ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0733,007,,,08A,1170217,1855976,2001,08/17/2015 03:03:40 PM
-87.717562519,41.896370692,10922014,JA236001,04/23/2017 01:20:00 PM,008XX N MONTICELLO AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ABANDONED BUILDING,true,false,1112,011,27,23,18,1151896,1905429,2017,02/10/2018 03:50:01 PM
-87.614400269,41.779806892,5616136,HN424279,06/23/2007 06:30:00 PM,063XX S VERNON AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0312,003,20,42,16,1180338,1863172,2007,02/28/2018 03:56:25 PM
-87.645358025,41.802189495,3849562,HL157601,02/02/2005 08:49:23 AM,050XX S HALSTED ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0921,009,3,61,16,1171829,1871259,2005,02/28/2018 03:56:25 PM
-87.644295739,41.760626337,12036614,JD216356,04/24/2020 06:00:00 PM,073XX S HALSTED ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,false,false,0733,007,6,68,08A,1172240,1856116,2020,05/01/2020 03:49:55 PM
-87.617722474,41.799545321,9075700,HW220172,04/03/2013 02:30:00 AM,052XX S CALUMET AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0231,002,3,40,08A,1179372,1870357,2013,02/10/2018 03:50:01 PM
-87.64226339,41.907470754,1655454,G441366,07/26/2001 11:00:00 PM,013XX N MOHAWK ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1821,018,,,06,1172364,1909630,2001,08/17/2015 03:03:40 PM
-87.760661483,41.87749375,5240202,HM657802,10/13/2006 03:00:00 PM,054XX W QUINCY ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1522,015,29,25,18,1140208,1898469,2006,02/28/2018 03:56:25 PM
-87.652769388,41.909262367,2149691,HH397295,05/26/2002 12:45:00 AM,015XX N KINGSBURY ST,0810,THEFT,OVER $500,STREET,false,false,1822,018,32,8,06,1169499,1910260,2002,02/28/2018 03:56:25 PM
-87.666621332,42.012775534,8015401,HT246949,04/12/2011 06:00:00 PM,014XX W TOUHY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,2423,024,49,1,08B,1165435,1947951,2011,02/10/2018 03:50:01 PM
-87.743623962,41.948903057,7835243,HS646809,12/05/2010 12:01:00 AM,046XX W WARWICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1731,017,38,15,07,1144669,1924522,2010,02/04/2016 06:33:39 AM
-87.603313617,41.745817472,8054360,HT275315,04/30/2011 08:00:00 PM,008XX E 82ND ST,0810,THEFT,OVER $500,APARTMENT,false,false,0631,006,8,44,06,1183467,1850812,2011,02/10/2018 03:50:01 PM
-87.771562833,41.971400265,4918102,HM533001,08/11/2006 03:00:00 AM,057XX W HIGGINS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1622,016,45,11,14,1137015,1932669,2006,02/28/2018 03:56:25 PM
-87.592043057,41.759727521,8763375,HV424952,08/10/2012 09:00:00 PM,074XX S KENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,0324,003,5,43,08B,1186499,1855907,2012,02/04/2016 06:33:39 AM
-87.726248853,41.953776784,1754010,G562646,07/30/2001 09:00:00 AM,039XX W IRVING PARK RD,1120,DECEPTIVE PRACTICE,FORGERY,OTHER,true,false,1723,017,,,10,1149383,1926331,2001,08/17/2015 03:03:40 PM
-87.694288235,41.920881258,1711440,G512492,08/27/2001 12:00:00 AM,022XX N MILWAUKEE AV,0820,THEFT,$500 AND UNDER,STREET,false,false,1431,014,,,06,1158166,1914407,2001,08/17/2015 03:03:40 PM
-87.690186971,41.997723659,8206421,HT440609,08/10/2011 12:30:00 AM,024XX W DEVON AVE,0460,BATTERY,SIMPLE,STREET,true,false,2412,024,50,2,08B,1159072,1942417,2011,02/10/2018 03:50:01 PM
-87.658082123,41.884112614,1456197,G185752,04/01/2001 05:00:00 PM,012XX W RANDOLPH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,false,false,1212,012,,,05,1168125,1901084,2001,08/17/2015 03:03:40 PM
-87.715108846,41.749544272,4243937,HL564981,08/22/2005 04:00:00 PM,037XX W 79TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0834,008,18,70,11,1152949,1851931,2005,02/28/2018 03:56:25 PM
-87.741528537,41.754592961,9863185,HX513000,11/19/2014 06:32:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0833,008,13,65,06,1145727,1853720,2014,02/10/2018 03:50:01 PM
-87.661949991,41.786066193,7948764,HT181343,02/27/2011 06:00:00 PM,059XX S LAFLIN ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0713,007,15,67,06,1167351,1865348,2011,02/10/2018 03:50:01 PM
-87.660231206,41.700373301,2810692,HJ466954,07/02/2003 12:00:00 AM,106XX S CHURCH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2212,022,19,72,26,1168064,1834126,2003,02/10/2018 03:50:01 PM
-87.722807741,41.891727999,4038494,HL315597,04/24/2005 07:30:00 PM,038XX W OHIO ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1122,011,27,23,18,1150480,1903727,2005,02/28/2018 03:56:25 PM
-87.645460442,41.752812054,1333979,G031192,01/12/2001 09:00:00 AM,077XX S GREEN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0621,006,,,06,1171945,1853266,2001,08/17/2015 03:03:40 PM
-87.634790696,41.887966168,5722591,HN530975,08/15/2007 04:00:00 PM,002XX W MERCHANDISE MART PLZ,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1831,018,42,8,06,1174456,1902539,2007,02/28/2018 03:56:25 PM
-87.610712334,41.652576335,11331839,JB285663,05/30/2018 04:45:00 PM,004XX E 133RD ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0533,005,9,54,08A,1181733,1816819,2018,06/06/2018 03:54:13 PM
-87.705600084,41.864041805,9286780,HW431112,08/30/2013 10:45:00 PM,013XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1022,010,24,29,08A,1155239,1893672,2013,02/10/2018 03:50:01 PM
-87.783371867,41.910104849,9153541,HW298600,05/31/2013 03:40:00 PM,016XX N MOBILE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,2513,025,29,25,18,1133947,1910312,2013,02/10/2018 03:50:01 PM
-87.667202755,41.830482744,4972229,HM585440,09/04/2006 09:00:00 AM,016XX W 35TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0922,009,11,59,26,1165793,1881522,2006,02/28/2018 03:56:25 PM
-87.780802931,41.959181227,1587538,G355752,06/18/2001 11:18:32 PM,043XX N MOODY AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1624,016,,,26,1134531,1928200,2001,08/17/2015 03:03:40 PM
-87.636527202,41.87855848,1879697,G726769,12/04/2001 12:10:00 PM,002XX S WACKER DR,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,false,false,0112,001,,,26,1174011,1899107,2001,08/17/2015 03:03:40 PM
-87.620121895,41.707766086,11249179,JB176514,03/07/2018 05:20:00 AM,102XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,0511,005,9,49,14,1178995,1836908,2018,05/04/2018 03:51:04 PM
-87.727084945,41.88334778,10033312,HY222867,04/15/2015 11:40:00 AM,040XX W WEST END AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1114,011,28,26,18,1149337,1900665,2015,02/10/2018 03:50:01 PM
-87.730885945,41.98330418,3009658,HJ715287,09/30/2003 12:00:00 PM,056XX N KARLOV AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1711,017,39,13,06,1148046,1937082,2003,02/28/2018 03:56:25 PM
-87.655005271,41.977019282,4386472,HL679357,10/17/2005 08:20:00 PM,052XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,2023,020,48,77,08A,1168695,1934946,2005,02/10/2018 03:50:01 PM
-87.67385069,41.994373614,8650547,HV324012,06/08/2012 03:45:00 AM,017XX W GRANVILLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2433,024,40,77,08B,1163522,1941230,2012,02/04/2016 06:33:39 AM
-87.605114755,41.746945834,8635965,HV308615,05/25/2012 11:00:00 AM,081XX S COTTAGE GROVE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0631,006,6,44,03,1182972,1851219,2012,02/04/2016 06:33:39 AM
-87.639235361,41.868541914,11288980,JB228775,04/18/2018 04:08:00 PM,011XX S CANAL ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0124,001,2,28,06,1173303,1895451,2018,05/04/2018 03:51:04 PM
-87.630542489,41.795991039,9398083,HW541136,11/20/2013 01:45:00 PM,054XX S WENTWORTH AVE,0560,ASSAULT,SIMPLE,MEDICAL/DENTAL OFFICE,false,false,0225,002,3,37,08A,1175887,1869033,2013,02/10/2018 03:50:01 PM
-87.63065529,41.688862178,9440831,HW585044,12/26/2013 11:35:00 PM,003XX W 113TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0522,005,34,49,06,1176175,1829996,2013,02/10/2018 03:50:01 PM
-87.60955589,41.656512687,2362230,HH661919,09/20/2002 10:40:00 PM,131XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0533,005,9,54,08B,1182037,1818256,2002,02/28/2018 03:56:25 PM
-87.70463737,41.880990522,10963145,JA285846,05/30/2017 08:23:00 PM,031XX W MADISON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,true,false,1124,011,28,27,18,1155456,1899850,2017,02/10/2018 03:50:01 PM
